dataset_id,country,longitude,latitude,planting_date,crop,N_fertilizer,P_fertilizer,K_fertilizer,yield,harvest_date,Total_rain,N_rain_days,N_dry_days,rain.max,rain.av,rain.30,rain.60,rain.90,rain_end,N_days_bFRAP,Tmean,therma_sum30,therma_sum60,therma_sum90,therma_sum100,therma_sum,soil_N,soil_sand,soil_silt,soil_clay,soil_phh2o,soil_SOC,Tmean.1,TMIN,TMAX,SRAD,tmax (°C),precipitation (mm)
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,30.0,15.0,0.0,6488.37209302326,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,60.0,15.0,0.0,5872.26744186047,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,15.0,0.0,4885.73740310078,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,120.0,15.0,0.0,8793.51899224806,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,7.5,0.0,5986.04651162791,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,22.5,0.0,4177.70639534884,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,15.0,10.0,4139.22093023256,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,15.0,20.0,6332.96511627907,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,90.0,15.0,30.0,5386.75968992248,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.452,-0.494,2015-03-31,maize,60.0,15.0,20.0,5582.53720930233,2015-07-29,691.052535295486,22,99,140.426864624023,5.71117797764865,500.240314483643,140.426864624023,13.6116020679474,36.773754119873,3,18.8429752066116,598,1175,572,1909,2280,0.209666666666667,14.6833333333333,26.6,58.7166666666667,5.7,2.18166666666667,18.8429752066116,15.4545454545455,23.1239669421488,16.262966892562,20.961343383789085,1.308441162109375
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,0.0,0.0,0.0,4967.49214697933,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,30.0,0.0,0.0,5760.62114523653,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,60.0,0.0,0.0,7697.11839130226,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,0.0,0.0,7396.44970414201,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,120.0,0.0,0.0,7768.8827010094,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,0.0,15.0,0.0,6216.00621600622,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,30.0,15.0,0.0,4905.86336740183,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,60.0,15.0,0.0,6182.10721540228,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,15.0,0.0,9824.71809757731,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,120.0,15.0,0.0,7548.64002727251,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,7.5,0.0,5695.26627218935,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,22.5,0.0,7490.13806706115,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,15.0,10.0,8032.99264837727,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,15.0,20.0,9745.91019839889,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,90.0,15.0,30.0,8762.43233035377,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2014-03-27,maize,30.0,15.0,30.0,5311.35531135531,2014-07-25,287.116429805756,10,111,157.918869018555,2.37286305624591,222.457946777344,29.4126806259155,35.2458024024963,0.0,6,21.7520661157025,665,1330,676,2184,2632,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,21.7520661157025,17.9752066115702,26.5867768595041,17.7304131652893,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,0.0,0.0,0.0,1610.9496124031,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,30.0,0.0,0.0,2607.36434108527,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,60.0,0.0,0.0,3692.2480620155,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,0.0,0.0,3713.56589147287,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,120.0,0.0,0.0,4715.50387596899,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,0.0,15.0,0.0,2088.17829457364,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,30.0,15.0,0.0,2595.3488372093,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,60.0,15.0,0.0,3500.0,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,15.0,0.0,4168.7984496124,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,120.0,15.0,0.0,5921.51162790698,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,7.5,0.0,6238.37209302326,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,22.5,0.0,5262.79069767442,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,15.0,10.0,6104.6511627907,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,15.0,20.0,5023.25581395349,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,90.0,15.0,30.0,4805.23255813954,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,37.719,-0.465,2015-10-02,maize,60.0,15.0,20.0,833.333333333333,2016-01-30,685.242797374725,15,106,122.830589294434,5.66316361466715,113.790901184082,434.885902404785,103.593915939331,32.9720778465271,17,22.2644628099174,694,1345,716,2225,2694,0.131333333333333,21.0833333333333,21.7666666666667,57.1666666666667,5.96666666666667,1.265,22.2644628099174,18.1404958677686,26.6694214876033,20.275153231405,24.742593383789085,3.4637451171875
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,0.0,0.0,0.0,1371.12403100775,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,30.0,0.0,0.0,1781.91214470284,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,60.0,0.0,0.0,1493.02325581395,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,0.0,0.0,3468.47545219638,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,120.0,0.0,0.0,2266.14987080103,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,0.0,22.5,0.0,1786.04651162791,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,30.0,22.5,0.0,2800.38759689923,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,60.0,22.5,0.0,4212.40310077519,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,22.5,15.0,3372.09302325581,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,22.5,0.0,3683.72093023256,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,120.0,22.5,0.0,4139.79328165375,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,11.25,0.0,4093.28165374677,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,45.0,0.0,3760.46511627907,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,22.5,30.0,3782.8165374677,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.766,-0.682,2014-04-03,maize,90.0,22.5,45.0,2895.60723514212,2014-08-01,629.739560604095,56,65,27.8040065765381,5.20445917854624,127.231132030487,252.313182830811,151.542220115662,98.6530256271362,1,17.6942148760331,540,1082,556,1773,2141,0.225166666666667,20.15,23.4166666666667,56.4,5.5,2.49833333333333,17.6942148760331,13.7603305785124,23.6694214876033,19.1200004793388,27.301187133789085,0.0
doi_10.5061_dryad.fg15tg2,Kenya,34.992,1.0,2015-04-28,maize,0.0,0.0,0.0,1672.222222,2015-08-26,577.760539054871,35,86,50.9237327575684,4.77488048805678,203.448638439178,173.563637256622,78.213321685791,122.534941673279,1,18.1570247933884,566,1101,574,1814,2197,0.1715,17.7833333333333,29.1166666666667,49.35,6.21666666666667,1.94666666666667,18.1570247933884,13.5123966942149,23.9421487603306,19.5964984297521,22.463296508789085,0.0
